split,id,corruption_type,corruption_style,label_type,span_length,relative_start,inserted_at_end,meta
train,toolace-39::overgeneration,overgeneration,unsupported_user_reaction,overgeneration,73,0.8021680216802168,1,"{""style"": ""unsupported_user_reaction"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-39::missing_tool,missing_tool,cancel,missing_tool,42,0.8757396449704142,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-57::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,8,0.21825962910128388,0,"{""style"": ""entity_substitution"", ""source_value"": 'Automobile Manufacturers', ""new_value"": 'New York'}"
train,toolace-57::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.9134860050890585,1,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-57::missing_tool,missing_tool,email,missing_tool,53,0.9312581063553826,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-25::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.7761194029850746,0,"{""style"": ""entity_substitution"", ""source_value"": 'Player10', ""new_value"": 'Madrid'}"
train,toolace-25::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.18297101449275363,0,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-25::missing_tool,missing_tool,calendar,missing_tool,49,0.0,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-31::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,5,0.31078610603290674,0,"{""style"": ""entity_substitution"", ""source_value"": 'Bullish', ""new_value"": 'Tokyo'}"
train,toolace-31::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.8856682769726248,1,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-31::missing_tool,missing_tool,cancel,missing_tool,42,0.9290540540540541,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-141::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.1011764705882353,0,"{""style"": ""number_substitution"", ""source_value"": '2026', ""new_value"": '2330'}"
train,toolace-141::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.0,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-141::missing_tool,missing_tool,email,missing_tool,53,0.11283185840707964,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-41::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,8,0.8676470588235294,1,"{""style"": ""number_substitution"", ""source_value"": '12345678', ""new_value"": '10493826'}"
train,toolace-41::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.44805194805194803,1,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-41::missing_tool,missing_tool,cancel,missing_tool,42,0.6216216216216216,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-53::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,6,0.46187363834422657,0,"{""style"": ""number_substitution"", ""source_value"": '489.99', ""new_value"": '416.49'}"
train,toolace-53::overgeneration,overgeneration,unsupported_forecast,overgeneration,69,0.930161943319838,1,"{""style"": ""unsupported_forecast"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-53::missing_tool,missing_tool,ride,missing_tool,46,0.0,0,"{""style"": ""ride"", ""reason"": ""required_tool_unavailable""}"
train,toolace-52::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.9788732394366197,1,"{""style"": ""number_substitution"", ""source_value"": '19', ""new_value"": '22'}"
train,toolace-52::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.7044334975369458,1,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-52::missing_tool,missing_tool,email,missing_tool,53,0.7295918367346939,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-37::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.6882591093117408,0,"{""style"": ""number_substitution"", ""source_value"": '10', ""new_value"": '12'}"
train,toolace-37::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.0,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-37::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-16::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,5,0.5,0,"{""style"": ""number_substitution"", ""source_value"": '0.123', ""new_value"": '-0.88'}"
train,toolace-16::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.3925925925925926,0,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-16::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-117::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.027900146842878122,0,"{""style"": ""entity_substitution"", ""source_value"": 'Potsdamer', ""new_value"": 'Boston'}"
train,toolace-117::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.0,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-117::missing_tool,missing_tool,calendar,missing_tool,49,0.9332425068119891,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-171::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,5,0.44642857142857145,0,"{""style"": ""entity_substitution"", ""source_value"": 'Ever', ""new_value"": 'Paris'}"
train,toolace-171::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.0,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-171::missing_tool,missing_tool,cancel,missing_tool,42,0.36466165413533835,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-168::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,5,0.31275720164609055,0,"{""style"": ""number_substitution"", ""source_value"": '12.5', ""new_value"": '14.38'}"
train,toolace-168::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.801980198019802,1,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-168::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-106::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,18,0.08908045977011494,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'philosophy', ""new_value"": 'Random Philosopher'}"
train,toolace-106::overgeneration,overgeneration,unsupported_user_reaction,overgeneration,73,0.8236714975845411,1,"{""style"": ""unsupported_user_reaction"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-106::missing_tool,missing_tool,hotel,missing_tool,52,0.3511450381679389,0,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-172::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.1688888888888889,0,"{""style"": ""fallback_value"", ""fallback"": true}"
train,toolace-172::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.0,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-172::missing_tool,missing_tool,cancel,missing_tool,42,0.18446601941747573,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-99::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,9,0.30362116991643456,0,"{""style"": ""entity_substitution"", ""source_value"": 'Team A', ""new_value"": 'Singapore'}"
train,toolace-99::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.8561151079136691,1,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-99::missing_tool,missing_tool,email,missing_tool,53,0.8707317073170732,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-26::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,3,0.4154929577464789,0,"{""style"": ""number_substitution"", ""source_value"": '123', ""new_value"": '105'}"
train,toolace-26::overgeneration,overgeneration,unsupported_forecast,overgeneration,69,0.8050847457627118,1,"{""style"": ""unsupported_forecast"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-26::missing_tool,missing_tool,calendar,missing_tool,49,0.8532934131736527,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-179::tool_contradiction,tool_contradiction,fallback_status,tool_contradiction,84,0.3472222222222222,0,"{""style"": ""fallback_status"", ""fallback"": true}"
train,toolace-179::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.35511363636363635,0,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-179::missing_tool,missing_tool,calendar,missing_tool,49,0.0,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-129::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,5,0.7949526813880127,0,"{""style"": ""entity_substitution"", ""source_value"": 'US', ""new_value"": 'TOKYO'}"
train,toolace-129::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.7875,1,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-129::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-175::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.6643598615916955,0,"{""style"": ""number_substitution"", ""source_value"": '80', ""new_value"": '92'}"
train,toolace-175::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.0,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-175::missing_tool,missing_tool,hotel,missing_tool,52,0.0,0,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-146::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,17,0.33147632311977715,0,"{""style"": ""cross_field_value_swap"", ""source_value"": '0x9fa4f8f76b637c3717904560a3bd980c438cadfdd20d9cc731e6f4f4932e4edb', ""new_value"": 'transactionStatus'}"
train,toolace-146::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.0,0,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-146::missing_tool,missing_tool,hotel,missing_tool,52,0.8872017353579176,1,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-18::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.0,0,"{""style"": ""fallback_value"", ""fallback"": true}"
train,toolace-18::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.038834951456310676,0,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-18::missing_tool,missing_tool,calendar,missing_tool,49,0.8292682926829268,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-183::tool_contradiction,tool_contradiction,fallback_opposite,tool_contradiction,67,0.13137032842582105,0,"{""style"": ""fallback_opposite"", ""fallback"": true}"
train,toolace-183::overgeneration,overgeneration,unsupported_comparison,overgeneration,80,0.0,0,"{""style"": ""unsupported_comparison"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-183::missing_tool,missing_tool,calendar,missing_tool,49,0.13410404624277455,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-135::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,6,0.7719298245614035,0,"{""style"": ""number_substitution"", ""source_value"": '232.56', ""new_value"": '267.44'}"
train,toolace-135::overgeneration,overgeneration,unsupported_user_reaction,overgeneration,73,0.7582781456953642,1,"{""style"": ""unsupported_user_reaction"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-135::missing_tool,missing_tool,flight,missing_tool,37,0.8609022556390977,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-182::tool_contradiction,tool_contradiction,date_substitution,tool_contradiction,10,0.9683698296836983,0,"{""style"": ""date_substitution"", ""source_value"": '2021-03-08', ""new_value"": '2021-03-11'}"
train,toolace-182::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.13559322033898305,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-182::missing_tool,missing_tool,flight,missing_tool,37,0.14253897550111358,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-23::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,6,0.27611044417767105,0,"{""style"": ""number_substitution"", ""source_value"": '120.75', ""new_value"": '138.86'}"
train,toolace-23::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.0,0,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-23::missing_tool,missing_tool,flight,missing_tool,37,0.0,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-66::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.2616136919315403,0,"{""style"": ""number_substitution"", ""source_value"": '1500', ""new_value"": '1275'}"
train,toolace-66::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.17901234567901234,0,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-66::missing_tool,missing_tool,flight,missing_tool,37,0.0,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-6::tool_contradiction,tool_contradiction,time_substitution,tool_contradiction,5,0.3762057877813505,0,"{""style"": ""time_substitution"", ""source_value"": '07:05', ""new_value"": '10:05'}"
train,toolace-6::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.8210526315789474,1,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-6::missing_tool,missing_tool,hotel,missing_tool,52,0.0,0,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
train,toolace-120::tool_contradiction,tool_contradiction,fallback_status,tool_contradiction,84,0.8193548387096774,1,"{""style"": ""fallback_status"", ""fallback"": true}"
train,toolace-120::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.2510729613733906,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-120::missing_tool,missing_tool,email,missing_tool,53,0.2695852534562212,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
train,toolace-81::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,3,0.1888111888111888,0,"{""style"": ""number_substitution"", ""source_value"": '600', ""new_value"": '690'}"
train,toolace-81::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.9187165775401069,1,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-81::missing_tool,missing_tool,calendar,missing_tool,49,0.046255506607929514,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
train,toolace-50::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,7,0.5022421524663677,0,"{""style"": ""entity_substitution"", ""source_value"": 'Mountain Hiking', ""new_value"": 'Toronto'}"
train,toolace-50::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.0,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-50::missing_tool,missing_tool,flight,missing_tool,37,0.0,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
train,toolace-165::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.5321637426900585,1,"{""style"": ""fallback_value"", ""fallback"": true}"
train,toolace-165::overgeneration,overgeneration,unsupported_forecast,overgeneration,69,0.0,0,"{""style"": ""unsupported_forecast"", ""reason"": ""claim_absent_from_tool_response""}"
train,toolace-165::missing_tool,missing_tool,cancel,missing_tool,42,0.6842105263157895,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-150::tool_contradiction,tool_contradiction,code_substitution,tool_contradiction,4,0.06428571428571428,0,"{""style"": ""code_substitution"", ""source_value"": 'MLEM', ""new_value"": 'MLEX'}"
validation,toolace-150::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.76775956284153,1,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-150::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-87::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,7,0.22107081174438686,0,"{""style"": ""number_substitution"", ""source_value"": '1650.45', ""new_value"": '1898.02'}"
validation,toolace-87::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.14351851851851852,0,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-87::missing_tool,missing_tool,email,missing_tool,53,0.14691943127962084,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-113::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,10,0.5525227460711332,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'investments', ""new_value"": '2026-08-15'}"
validation,toolace-113::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.969551282051282,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-113::missing_tool,missing_tool,calendar,missing_tool,49,0.023491292021061157,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-142::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,6,0.14674868189806678,0,"{""style"": ""number_substitution"", ""source_value"": '750.88', ""new_value"": '863.51'}"
validation,toolace-142::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.9374485596707819,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-142::missing_tool,missing_tool,payment,missing_tool,43,0.10744500846023688,0,"{""style"": ""payment"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-181::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.6541436464088398,0,"{""style"": ""number_substitution"", ""source_value"": '20', ""new_value"": '23'}"
validation,toolace-181::overgeneration,overgeneration,unsupported_forecast,overgeneration,69,0.0,0,"{""style"": ""unsupported_forecast"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-181::missing_tool,missing_tool,flight,missing_tool,37,0.9607635206786851,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-166::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.9228070175438596,0,"{""style"": ""number_substitution"", ""source_value"": '45', ""new_value"": '52'}"
validation,toolace-166::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.1902231668437832,0,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-166::missing_tool,missing_tool,email,missing_tool,53,0.19691969196919692,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-46::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,5,0.09392838609237156,0,"{""style"": ""number_substitution"", ""source_value"": '59.99', ""new_value"": '50.99'}"
validation,toolace-46::overgeneration,overgeneration,unsupported_forecast,overgeneration,69,0.0,0,"{""style"": ""unsupported_forecast"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-46::missing_tool,missing_tool,email,missing_tool,53,0.9732458354366481,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-116::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,8,0.10975609756097561,0,"{""style"": ""entity_substitution"", ""source_value"": 'Los Angeles', ""new_value"": 'New York'}"
validation,toolace-116::overgeneration,overgeneration,unsupported_history,overgeneration,85,0.6640316205533597,1,"{""style"": ""unsupported_history"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-116::missing_tool,missing_tool,calendar,missing_tool,49,0.7741935483870968,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-185::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,3,0.37136929460580914,0,"{""style"": ""number_substitution"", ""source_value"": '356', ""new_value"": '303'}"
validation,toolace-185::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.7587476979742173,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-185::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-126::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,6,0.11130284728213978,0,"{""style"": ""entity_substitution"", ""source_value"": 'Image', ""new_value"": 'Berlin'}"
validation,toolace-126::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.11238720262510254,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-126::missing_tool,missing_tool,email,missing_tool,53,0.9562706270627063,1,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-42::tool_contradiction,tool_contradiction,entity_substitution,tool_contradiction,7,0.41012216404886565,0,"{""style"": ""entity_substitution"", ""source_value"": 'ALL', ""new_value"": 'TORONTO'}"
validation,toolace-42::overgeneration,overgeneration,unsupported_trend,overgeneration,60,0.09808811305070657,0,"{""style"": ""unsupported_trend"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-42::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-24::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,13,0.575516693163752,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'image', ""new_value"": 'Halloween2026'}"
validation,toolace-24::overgeneration,overgeneration,unsupported_recommendation,overgeneration,76,0.8911174785100286,1,"{""style"": ""unsupported_recommendation"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-24::missing_tool,missing_tool,calendar,missing_tool,49,0.36065573770491804,0,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-108::tool_contradiction,tool_contradiction,code_substitution,tool_contradiction,8,0.24603174603174602,0,"{""style"": ""code_substitution"", ""source_value"": 'COVID-19', ""new_value"": 'COVID-1X'}"
validation,toolace-108::overgeneration,overgeneration,unsupported_user_reaction,overgeneration,73,0.0,0,"{""style"": ""unsupported_user_reaction"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-108::missing_tool,missing_tool,email,missing_tool,53,0.0,0,"{""style"": ""email"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-159::tool_contradiction,tool_contradiction,cross_field_value_swap,tool_contradiction,4,0.5780346820809249,0,"{""style"": ""cross_field_value_swap"", ""source_value"": 'activities', ""new_value"": 'USDT'}"
validation,toolace-159::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.4818181818181818,0,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-159::missing_tool,missing_tool,cancel,missing_tool,42,0.9433198380566802,1,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-178::tool_contradiction,tool_contradiction,fallback_opposite,tool_contradiction,67,0.8222811671087533,1,"{""style"": ""fallback_opposite"", ""fallback"": true}"
validation,toolace-178::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.8136482939632546,1,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-178::missing_tool,missing_tool,hotel,missing_tool,52,0.0,0,"{""style"": ""hotel"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-180::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.205320994794679,0,"{""style"": ""number_substitution"", ""source_value"": '10', ""new_value"": '12'}"
validation,toolace-180::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.960577456968351,1,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-180::missing_tool,missing_tool,calendar,missing_tool,49,0.9724564362001125,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-12::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,3,0.3432203389830508,0,"{""style"": ""number_substitution"", ""source_value"": '350', ""new_value"": '402'}"
validation,toolace-12::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.908974358974359,1,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-12::missing_tool,missing_tool,flight,missing_tool,37,0.1032171581769437,0,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-186::tool_contradiction,tool_contradiction,fallback_status,tool_contradiction,84,0.0,0,"{""style"": ""fallback_status"", ""fallback"": true}"
validation,toolace-186::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.0,0,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-186::missing_tool,missing_tool,calendar,missing_tool,49,0.9198036006546645,1,"{""style"": ""calendar"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-83::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,4,0.375,0,"{""style"": ""number_substitution"", ""source_value"": '1234', ""new_value"": '1049'}"
validation,toolace-83::overgeneration,overgeneration,unsupported_user_reaction,overgeneration,73,0.6651376146788991,1,"{""style"": ""unsupported_user_reaction"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-83::missing_tool,missing_tool,flight,missing_tool,37,0.7967032967032966,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-96::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.9489795918367347,1,"{""style"": ""fallback_value"", ""fallback"": true}"
validation,toolace-96::overgeneration,overgeneration,unsupported_external_confirmation,overgeneration,71,0.0,0,"{""style"": ""unsupported_external_confirmation"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-96::missing_tool,missing_tool,flight,missing_tool,37,0.9757377049180328,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-176::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.3225458468176915,0,"{""style"": ""fallback_value"", ""fallback"": true}"
validation,toolace-176::overgeneration,overgeneration,unsupported_risk,overgeneration,68,0.0,0,"{""style"": ""unsupported_risk"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-176::missing_tool,missing_tool,flight,missing_tool,37,0.9581447963800905,1,"{""style"": ""flight"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-82::tool_contradiction,tool_contradiction,number_substitution,tool_contradiction,2,0.3433395872420263,0,"{""style"": ""number_substitution"", ""source_value"": '19', ""new_value"": '22'}"
validation,toolace-82::overgeneration,overgeneration,unsupported_cause,overgeneration,71,0.8826446280991735,1,"{""style"": ""unsupported_cause"", ""reason"": ""claim_absent_from_tool_response""}"
validation,toolace-82::missing_tool,missing_tool,cancel,missing_tool,42,0.0,0,"{""style"": ""cancel"", ""reason"": ""required_tool_unavailable""}"
validation,toolace-133::tool_contradiction,tool_contradiction,fallback_value,tool_contradiction,80,0.0,1,"{""style"": ""fallback_value"", ""fallback"": true}"
validation,toolace-133::overgeneration,overgeneration,unsupported_guarantee,overgeneration,76,0.8260869565217391,1,"{""style"": ""unsupported_guarantee"", ""reason"": ""claim_absent_from_tool_response""}"
